Mode of Travel,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Origin Zone Source,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Destination Zone Source,Day Type,Day Part,Average Daily O-D Traffic (StL Index),Average Daily Origin Zone Traffic (StL Index),Average Daily Destination Zone Traffic (StL Index),Avg Travel Time (sec)
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,30,DV_Park1,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),00: All Day (12am-12am),15,N/A,504,1038
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,30,DV_Park1,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),08:  HR07 (7am-8am),6,N/A,31,972
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,30,DV_Park1,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),13:  HR12 (12noon-1pm),8,N/A,37,1171
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,31,Jordanelle_Park1,no,N/A,no,Input,0: All Days (M-Su),00: All Day (12am-12am),4,N/A,211,1980
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,31,Jordanelle_Park1,no,N/A,no,Input,0: All Days (M-Su),14:  HR13 (1pm-2pm),2,N/A,18,2099
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,31,Jordanelle_Park1,no,N/A,no,Input,0: All Days (M-Su),15:  HR14 (2pm-3pm),2,N/A,8,1862
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,31,Jordanelle_Park1,no,N/A,no,Input,2:  Tu (Tu-Tu),00: All Day (12am-12am),13,N/A,42,2099
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,31,Jordanelle_Park1,no,N/A,no,Input,2:  Tu (Tu-Tu),14:  HR13 (1pm-2pm),13,N/A,13,2099
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,31,Jordanelle_Park1,no,N/A,no,Input,3:  Weekday_TuWeTh (Tu-Th),00: All Day (12am-12am),4,N/A,118,2099
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,31,Jordanelle_Park1,no,N/A,no,Input,3:  Weekday_TuWeTh (Tu-Th),14:  HR13 (1pm-2pm),4,N/A,14,2099
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,31,Jordanelle_Park1,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),00: All Day (12am-12am),7,N/A,327,1862
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,31,Jordanelle_Park1,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),15:  HR14 (2pm-3pm),7,N/A,22,1862
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,31,Jordanelle_Park1,no,N/A,no,Input,9:  Su (Su-Su),00: All Day (12am-12am),17,N/A,322,1862
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643062',no,N/A,no,Census Block Group,31,Jordanelle_Park1,no,N/A,no,Input,9:  Su (Su-Su),15:  HR14 (2pm-3pm),17,N/A,49,1862
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),00: All Day (12am-12am),28,N/A,1704,1410
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),08:  HR07 (7am-8am),8,N/A,89,992
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),11:  HR10 (10am-11am),5,N/A,230,726
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),12:  HR11 (11am-12noon),10,N/A,213,1445
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),13:  HR12 (12noon-1pm),4,N/A,176,2401
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),14:  HR13 (1pm-2pm),2,N/A,130,1878
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,2:  Tu (Tu-Tu),00: All Day (12am-12am),14,N/A,1203,2943
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,2:  Tu (Tu-Tu),12:  HR11 (11am-12noon),14,N/A,124,2943
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,3:  Weekday_TuWeTh (Tu-Th),00: All Day (12am-12am),10,N/A,1200,2214
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,3:  Weekday_TuWeTh (Tu-Th),12:  HR11 (11am-12noon),10,N/A,147,2214
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,4:  We (W-W),00: All Day (12am-12am),17,N/A,1265,1486
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,4:  We (W-W),12:  HR11 (11am-12noon),17,N/A,147,1486
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,6:  Fr (F-F),00: All Day (12am-12am),37,N/A,2347,1190
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,6:  Fr (F-F),08:  HR07 (7am-8am),20,N/A,141,1394
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,6:  Fr (F-F),11:  HR10 (10am-11am),18,N/A,240,987
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,7:  Sa (Sa-Sa),00: All Day (12am-12am),62,N/A,1918,903
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,7:  Sa (Sa-Sa),08:  HR07 (7am-8am),29,N/A,88,790
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,7:  Sa (Sa-Sa),12:  HR11 (11am-12noon),22,N/A,312,528
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,7:  Sa (Sa-Sa),14:  HR13 (1pm-2pm),11,N/A,229,1878
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),00: All Day (12am-12am),59,N/A,2132,1280
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),08:  HR07 (7am-8am),16,N/A,72,790
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),11:  HR10 (10am-11am),6,N/A,253,465
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),12:  HR11 (11am-12noon),18,N/A,284,932
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),13:  HR12 (12noon-1pm),12,N/A,276,2401
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),14:  HR13 (1pm-2pm),6,N/A,218,1878
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,9:  Su (Su-Su),00: All Day (12am-12am),55,N/A,2398,1752
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,9:  Su (Su-Su),11:  HR10 (10am-11am),14,N/A,335,465
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,9:  Su (Su-Su),12:  HR11 (11am-12noon),14,N/A,249,1740
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,9:  Su (Su-Su),13:  HR12 (12noon-1pm),28,N/A,409,2401
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,18,Canyons_Park3,no,N/A,no,Input,0: All Days (M-Su),00: All Day (12am-12am),8,N/A,338,307
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,18,Canyons_Park3,no,N/A,no,Input,0: All Days (M-Su),12:  HR11 (11am-12noon),3,N/A,38,346
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,18,Canyons_Park3,no,N/A,no,Input,0: All Days (M-Su),13:  HR12 (12noon-1pm),5,N/A,42,288
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,18,Canyons_Park3,no,N/A,no,Input,1:  Mo (M-M),00: All Day (12am-12am),23,N/A,408,346
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,18,Canyons_Park3,no,N/A,no,Input,1:  Mo (M-M),12:  HR11 (11am-12noon),23,N/A,55,346
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,18,Canyons_Park3,no,N/A,no,Input,6:  Fr (F-F),00: All Day (12am-12am),19,N/A,390,349
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,18,Canyons_Park3,no,N/A,no,Input,6:  Fr (F-F),13:  HR12 (12noon-1pm),19,N/A,79,349
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,18,Canyons_Park3,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),00: All Day (12am-12am),6,N/A,348,226
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,18,Canyons_Park3,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),13:  HR12 (12noon-1pm),6,N/A,32,226
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,18,Canyons_Park3,no,N/A,no,Input,9:  Su (Su-Su),00: All Day (12am-12am),14,N/A,369,226
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,18,Canyons_Park3,no,N/A,no,Input,9:  Su (Su-Su),13:  HR12 (12noon-1pm),14,N/A,29,226
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,21,UOP_Park1,no,N/A,no,Input,0: All Days (M-Su),00: All Day (12am-12am),2,N/A,913,348
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,21,UOP_Park1,no,N/A,no,Input,0: All Days (M-Su),22:  HR21 (9pm-10pm),2,N/A,13,348
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,21,UOP_Park1,no,N/A,no,Input,6:  Fr (F-F),00: All Day (12am-12am),14,N/A,1313,348
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,21,UOP_Park1,no,N/A,no,Input,6:  Fr (F-F),22:  HR21 (9pm-10pm),14,N/A,14,348
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,24,DC_Park2,no,N/A,no,Input,0: All Days (M-Su),00: All Day (12am-12am),2,N/A,179,3501
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,24,DC_Park2,no,N/A,no,Input,0: All Days (M-Su),19:  HR18 (6pm-7pm),2,N/A,16,3501
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,24,DC_Park2,no,N/A,no,Input,7:  Sa (Sa-Sa),00: All Day (12am-12am),12,N/A,305,3501
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,24,DC_Park2,no,N/A,no,Input,7:  Sa (Sa-Sa),19:  HR18 (6pm-7pm),12,N/A,42,3501
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,24,DC_Park2,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),00: All Day (12am-12am),7,N/A,328,3501
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,24,DC_Park2,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),19:  HR18 (6pm-7pm),7,N/A,36,3501
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,5,Canyons_Park2,no,N/A,no,Input,0: All Days (M-Su),00: All Day (12am-12am),1,N/A,70,916
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,5,Canyons_Park2,no,N/A,no,Input,0: All Days (M-Su),19:  HR18 (6pm-7pm),1,N/A,16,916
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,5,Canyons_Park2,no,N/A,no,Input,2:  Tu (Tu-Tu),00: All Day (12am-12am),9,N/A,64,916
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,5,Canyons_Park2,no,N/A,no,Input,2:  Tu (Tu-Tu),19:  HR18 (6pm-7pm),9,N/A,26,916
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,5,Canyons_Park2,no,N/A,no,Input,3:  Weekday_TuWeTh (Tu-Th),00: All Day (12am-12am),3,N/A,61,916
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643071',no,N/A,no,Census Block Group,5,Canyons_Park2,no,N/A,no,Input,3:  Weekday_TuWeTh (Tu-Th),19:  HR18 (6pm-7pm),3,N/A,9,916
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),00: All Day (12am-12am),61,N/A,1704,1362
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),07:  HR06 (6am-7am),4,N/A,24,926
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),08:  HR07 (7am-8am),3,N/A,89,1455
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),09:  HR08 (8am-9am),5,N/A,186,2124
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),10:  HR09 (9am-10am),3,N/A,211,1062
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),11:  HR10 (10am-11am),12,N/A,230,1147
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),12:  HR11 (11am-12noon),3,N/A,213,1568
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),13:  HR12 (12noon-1pm),12,N/A,176,979
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),14:  HR13 (1pm-2pm),5,N/A,130,2134
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),17:  HR16 (4pm-5pm),1,N/A,64,2156
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),18:  HR17 (5pm-6pm),11,N/A,45,1436
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,0: All Days (M-Su),22:  HR21 (9pm-10pm),2,N/A,19,855
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,2:  Tu (Tu-Tu),00: All Day (12am-12am),30,N/A,1203,1225
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,2:  Tu (Tu-Tu),11:  HR10 (10am-11am),30,N/A,246,1225
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,3:  Weekday_TuWeTh (Tu-Th),00: All Day (12am-12am),41,N/A,1200,1045
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,3:  Weekday_TuWeTh (Tu-Th),07:  HR06 (6am-7am),11,N/A,23,926
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,3:  Weekday_TuWeTh (Tu-Th),08:  HR07 (7am-8am),6,N/A,83,1455
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,3:  Weekday_TuWeTh (Tu-Th),11:  HR10 (10am-11am),17,N/A,240,1128
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,3:  Weekday_TuWeTh (Tu-Th),13:  HR12 (12noon-1pm),6,N/A,87,705
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,4:  We (W-W),00: All Day (12am-12am),72,N/A,1265,1085
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,4:  We (W-W),07:  HR06 (6am-7am),33,N/A,33,926
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,4:  We (W-W),08:  HR07 (7am-8am),19,N/A,45,1455
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,4:  We (W-W),11:  HR10 (10am-11am),20,N/A,258,1031
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,5:  Th (Th-Th),00: All Day (12am-12am),19,N/A,1132,705
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,5:  Th (Th-Th),13:  HR12 (12noon-1pm),19,N/A,87,705
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,6:  Fr (F-F),00: All Day (12am-12am),100,N/A,2347,1801
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,6:  Fr (F-F),09:  HR08 (8am-9am),15,N/A,242,1430
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,6:  Fr (F-F),13:  HR12 (12noon-1pm),31,N/A,296,1146
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,6:  Fr (F-F),14:  HR13 (1pm-2pm),16,N/A,173,3019
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,6:  Fr (F-F),17:  HR16 (4pm-5pm),6,N/A,110,2156
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,6:  Fr (F-F),18:  HR17 (5pm-6pm),32,N/A,101,1855
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,7:  Sa (Sa-Sa),00: All Day (12am-12am),79,N/A,1918,1260
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,7:  Sa (Sa-Sa),09:  HR08 (8am-9am),17,N/A,253,2817
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,7:  Sa (Sa-Sa),10:  HR09 (9am-10am),17,N/A,177,1062
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,7:  Sa (Sa-Sa),11:  HR10 (10am-11am),14,N/A,187,789
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,7:  Sa (Sa-Sa),18:  HR17 (5pm-6pm),17,N/A,81,779
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,7:  Sa (Sa-Sa),22:  HR21 (9pm-10pm),14,N/A,54,855
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),00: All Day (12am-12am),94,N/A,2132,1256
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),09:  HR08 (8am-9am),9,N/A,266,2817
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),10:  HR09 (9am-10am),9,N/A,242,1062
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),11:  HR10 (10am-11am),17,N/A,253,1166
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),12:  HR11 (11am-12noon),9,N/A,284,1568
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),13:  HR12 (12noon-1pm),15,N/A,276,948
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),14:  HR13 (1pm-2pm),8,N/A,218,1249
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),18:  HR17 (5pm-6pm),19,N/A,82,1018
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,8:  Weekend_SaSu (Sa-Su),22:  HR21 (9pm-10pm),8,N/A,33,855
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,9:  Su (Su-Su),00: All Day (12am-12am),112,N/A,2398,1252
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,9:  Su (Su-Su),11:  HR10 (10am-11am),21,N/A,335,1543
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,9:  Su (Su-Su),12:  HR11 (11am-12noon),19,N/A,249,1568
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,9:  Su (Su-Su),13:  HR12 (12noon-1pm),33,N/A,409,948
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,9:  Su (Su-Su),14:  HR13 (1pm-2pm),18,N/A,204,1249
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,1,PCMR_Base,no,N/A,no,Input,9:  Su (Su-Su),18:  HR17 (5pm-6pm),20,N/A,83,1257
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,18,Canyons_Park3,no,N/A,no,Input,0: All Days (M-Su),00: All Day (12am-12am),16,N/A,338,1402
All Vehicles LBS Plus - StL All Vehicles Index,"",'490439643072',no,N/A,no,Census Block Group,18,Canyons_Park3,no,N/A,no,Input,0: All Days (M-Su),11:  HR10 (10am-11am),5,N/A,65,990
